Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1973.0955, 'learning_rate': 0.00011868852459016394, 'epoch': 3.28}
{'loss': 582.479, 'learning_rate': 0.0013898081715832125, 'epoch': 639.34}
{'loss': 580.4995, 'learning_rate': 0.0013680503825840226, 'epoch': 642.62}
{'loss': 589.0438, 'learning_rate': 0.001346375367359919, 'epoch': 645.9}
{'loss': 582.8628, 'learning_rate': 0.0013247859649391798, 'epoch': 649.18}
{'loss': 582.9964, 'learning_rate': 0.001303285003136384, 'epoch': 652.46}
{'loss': 571.9056, 'learning_rate': 0.0012818752981820143, 'epoch': 655.74}
{'eval_loss': 114535.9453125, 'eval_kendalltau': 0.44079836171633424, 'eval_runtime': 24.2101, 'eval_samples_per_second': 5.411, 'eval_steps_per_second': 5.411, 'epoch': 655.74}
{'loss': 564.8572, 'learning_rate': 0.0012605596543535853, 'epoch': 659.02}
{'loss': 575.6038, 'learning_rate': 0.0012393408636083342, 'epoch': 662.3}
{'loss': 560.8352, 'learning_rate': 0.0012182217052175265, 'epoch': 665.57}
{'loss': 578.9125, 'learning_rate': 0.0011972049454024223, 'epoch': 668.85}
{'loss': 570.4516, 'learning_rate': 0.0011762933369719498, 'epoch': 672.13}
{'loss': 568.1128, 'learning_rate': 0.001155489618962143, 'epoch': 675.41}
{'loss': 573.8986, 'learning_rate': 0.0011347965162773735, 'epoch': 678.69}
{'loss': 566.1454, 'learning_rate': 0.0011143193518551415, 'epoch': 681.97}
{'loss': 574.8715, 'learning_rate': 0.0010938550094374486, 'epoch': 685.25}
{'loss': 612.0179, 'learning_rate': 0.0010735093553448638, 'epoch': 688.52}
{'eval_loss': 114645.1640625, 'eval_kendalltau': 0.45090213552673614, 'eval_runtime': 24.4582, 'eval_samples_per_second': 5.356, 'eval_steps_per_second': 5.356, 'epoch': 688.52}
{'loss': 570.9339, 'learning_rate': 0.001053285054483813, 'epoch': 691.8}
{'loss': 560.9888, 'learning_rate': 0.0010331847558656799, 'epoch': 695.08}
{'loss': 566.401, 'learning_rate': 0.0010132110922598367, 'epoch': 698.36}
{'loss': 563.406, 'learning_rate': 0.0009933666798487954, 'epoch': 701.64}
{'loss': 569.0186, 'learning_rate': 0.0009736541178855444, 'epoch': 704.92}
{'loss': 561.5595, 'learning_rate': 0.0009540759883530834, 'epoch': 708.2}
{'loss': 559.7879, 'learning_rate': 0.0009346348556262396, 'epoch': 711.48}
{'loss': 571.8808, 'learning_rate': 0.0009153332661357783, 'epoch': 714.75}
{'loss': 569.3129, 'learning_rate': 0.000896173748034867, 'epoch': 718.03}
{'loss': 552.5476, 'learning_rate': 0.0008771588108679362, 'epoch': 721.31}
{'eval_loss': 114371.1640625, 'eval_kendalltau': 0.4557064510848311, 'eval_runtime': 24.2254, 'eval_samples_per_second': 5.408, 'eval_steps_per_second': 5.408, 'epoch': 721.31}
{'loss': 574.4447, 'learning_rate': 0.0008582909452419703, 'epoch': 724.59}
{'loss': 571.7129, 'learning_rate': 0.0008395726225002922, 'epoch': 727.87}
{'loss': 559.5815, 'learning_rate': 0.0008210062943988532, 'epoch': 731.15}
{'loss': 558.851, 'learning_rate': 0.0008025943927851049, 'epoch': 734.43}
{'loss': 563.0088, 'learning_rate': 0.0007843393292794696, 'epoch': 737.7}
{'loss': 579.1961, 'learning_rate': 0.000766243494959463, 'epoch': 740.98}
{'loss': 576.6373, 'learning_rate': 0.0007483092600465036, 'epoch': 744.26}
{'loss': 565.6372, 'learning_rate': 0.0007305389735954651, 'epoch': 747.54}
{'loss': 556.3386, 'learning_rate': 0.0007130225658040157, 'epoch': 750.82}
{'loss': 555.1096, 'learning_rate': 0.000695586288631127, 'epoch': 754.1}
{'eval_loss': 119281.7109375, 'eval_kendalltau': 0.4467909958845005, 'eval_runtime': 24.145, 'eval_samples_per_second': 5.426, 'eval_steps_per_second': 5.426, 'epoch': 754.1}
{'loss': 563.064, 'learning_rate': 0.0006783208656595689, 'epoch': 757.38}
{'loss': 556.4284, 'learning_rate': 0.0006612285583421489, 'epoch': 760.66}
{'loss': 556.9855, 'learning_rate': 0.0006443116054567107, 'epoch': 763.93}
{'loss': 555.008, 'learning_rate': 0.0006275722228128931, 'epoch': 767.21}
{'loss': 552.1866, 'learning_rate': 0.0006110126029618992, 'epoch': 770.49}
{'loss': 551.8292, 'learning_rate': 0.000594634914909313, 'epoch': 773.77}
{'loss': 573.3915, 'learning_rate': 0.0005784413038309999, 'epoch': 777.05}
{'loss': 547.7443, 'learning_rate': 0.000562433890792128, 'epoch': 780.33}
{'loss': 549.2748, 'learning_rate': 0.000546614772469346, 'epoch': 783.61}
{'loss': 549.8584, 'learning_rate': 0.0005309860208761596, 'epoch': 786.89}
{'eval_loss': 111206.8828125, 'eval_kendalltau': 0.44955721668439313, 'eval_runtime': 24.1421, 'eval_samples_per_second': 5.426, 'eval_steps_per_second': 5.426, 'epoch': 786.89}
{'loss': 554.7443, 'learning_rate': 0.0005155496830915352, 'epoch': 790.16}
{'loss': 530.5586, 'learning_rate': 0.0005003835035304163, 'epoch': 793.44}
{'loss': 559.3128, 'learning_rate': 0.00048533704644022424, 'epoch': 796.72}
{'loss': 566.6525, 'learning_rate': 0.0004705627259245384, 'epoch': 800.0}
{'loss': 547.3702, 'learning_rate': 0.0004559139931431144, 'epoch': 803.28}
{'loss': 565.0011, 'learning_rate': 0.00044146750722492566, 'epoch': 806.56}
{'loss': 536.7977, 'learning_rate': 0.00042722516039388127, 'epoch': 809.84}
{'loss': 537.0118, 'learning_rate': 0.0004131888181354282, 'epoch': 813.11}
{'loss': 557.3398, 'learning_rate': 0.0003993603189522004, 'epoch': 816.39}
{'loss': 539.0482, 'learning_rate': 0.0003857414741232148, 'epoch': 819.67}
{'eval_loss': 114092.8984375, 'eval_kendalltau': 0.44815981315796405, 'eval_runtime': 24.1377, 'eval_samples_per_second': 5.427, 'eval_steps_per_second': 5.427, 'epoch': 819.67}
{'loss': 549.1131, 'learning_rate': 0.000372334067466622, 'epoch': 822.95}
{'loss': 555.1219, 'learning_rate': 0.0003591398551060652, 'epoch': 826.23}
{'loss': 557.4095, 'learning_rate': 0.000346160565240653, 'epoch': 829.51}
{'loss': 543.4523, 'learning_rate': 0.0003333978979186021, 'epoch': 832.79}
{'loss': 561.0544, 'learning_rate': 0.00032085352481456096, 'epoch': 836.07}
{'loss': 535.2951, 'learning_rate': 0.00030852908901065116, 'epoch': 839.34}
{'loss': 533.843, 'learning_rate': 0.0002964262047812534, 'epoch': 842.62}
{'loss': 558.8806, 'learning_rate': 0.0002845464573815664, 'epoch': 845.9}
{'loss': 531.5906, 'learning_rate': 0.0002728914028399718, 'epoch': 849.18}
{'loss': 548.8448, 'learning_rate': 0.0002614625677542173, 'epoch': 852.46}
{'eval_loss': 116309.953125, 'eval_kendalltau': 0.44784843876101144, 'eval_runtime': 24.1944, 'eval_samples_per_second': 5.414, 'eval_steps_per_second': 5.414, 'epoch': 852.46}
{'loss': 564.1774, 'learning_rate': 0.0002502614490914641, 'epoch': 855.74}
{'loss': 530.4457, 'learning_rate': 0.00023928951399221132, 'epoch': 859.02}
{'loss': 539.9714, 'learning_rate': 0.00022854819957812667, 'epoch': 862.3}
{'loss': 566.9542, 'learning_rate': 0.0002180389127638107, 'epoch': 865.57}
{'loss': 530.7851, 'learning_rate': 0.00020776303007251617, 'epoch': 868.85}
{'loss': 542.0276, 'learning_rate': 0.00019782114242509685, 'epoch': 872.13}
{'loss': 538.7713, 'learning_rate': 0.00018801370802506813, 'epoch': 875.41}
{'loss': 533.2594, 'learning_rate': 0.00017844361049756353, 'epoch': 878.69}
{'loss': 553.5081, 'learning_rate': 0.0001691121033493166, 'epoch': 881.97}
{'loss': 551.2511, 'learning_rate': 0.00016002040883610947, 'epoch': 885.25}
{'eval_loss': 117240.828125, 'eval_kendalltau': 0.4456183582491751, 'eval_runtime': 24.2089, 'eval_samples_per_second': 5.411, 'eval_steps_per_second': 5.411, 'epoch': 885.25}
{'loss': 556.4678, 'learning_rate': 0.00015116971780268073, 'epoch': 888.52}
{'loss': 543.2957, 'learning_rate': 0.00014256118952674535, 'epoch': 891.8}
{'loss': 542.7818, 'learning_rate': 0.0001341959515671536, 'epoch': 895.08}
{'loss': 538.3299, 'learning_rate': 0.00012607509961619768, 'epoch': 898.36}
{'loss': 549.2802, 'learning_rate': 0.00011819969735609904, 'epoch': 901.64}
{'loss': 532.8463, 'learning_rate': 0.00011057077631968526, 'epoch': 904.92}
{'loss': 539.6802, 'learning_rate': 0.00010318933575527667, 'epoch': 908.2}
{'loss': 546.4745, 'learning_rate': 9.609138789038307e-05, 'epoch': 911.48}
{'loss': 544.4095, 'learning_rate': 8.92403295222799e-05, 'epoch': 914.75}
{'loss': 537.3289, 'learning_rate': 8.26044938932644e-05, 'epoch': 918.03}
{'eval_loss': 119524.765625, 'eval_kendalltau': 0.4426622765567104, 'eval_runtime': 24.1947, 'eval_samples_per_second': 5.414, 'eval_steps_per_second': 5.414, 'epoch': 918.03}
{'loss': 548.8388, 'learning_rate': 7.625109914863559e-05, 'epoch': 921.31}
{'loss': 530.8821, 'learning_rate': 7.011712495317935e-05, 'epoch': 924.59}
{'loss': 547.6235, 'learning_rate': 6.423592991390725e-05, 'epoch': 927.87}
{'loss': 532.7677, 'learning_rate': 5.8608284359184195e-05, 'epoch': 931.15}
{'loss': 528.582, 'learning_rate': 5.32349254070561e-05, 'epoch': 934.43}
{'loss': 541.6312, 'learning_rate': 4.8116556868702976e-05, 'epoch': 937.7}
{'loss': 536.052, 'learning_rate': 4.325384915624953e-05, 'epoch': 940.98}
{'loss': 530.2287, 'learning_rate': 3.864743919495628e-05, 'epoch': 944.26}
{'loss': 549.4637, 'learning_rate': 3.4297930339792116e-05, 'epoch': 947.54}
{'loss': 547.0, 'learning_rate': 3.0205892296408355e-05, 'epoch': 950.82}
{'eval_loss': 121994.390625, 'eval_kendalltau': 0.44119213025242215, 'eval_runtime': 23.9979, 'eval_samples_per_second': 5.459, 'eval_steps_per_second': 5.459, 'epoch': 950.82}
{'loss': 539.0696, 'learning_rate': 2.6371861046514012e-05, 'epoch': 954.1}
{'loss': 541.2826, 'learning_rate': 2.279633877767573e-05, 'epoch': 957.38}
{'loss': 551.8368, 'learning_rate': 1.9479793817538617e-05, 'epoch': 960.66}
{'loss': 526.7479, 'learning_rate': 1.6422660572484204e-05, 'epoch': 963.93}
{'loss': 521.333, 'learning_rate': 1.362533947073108e-05, 'epoch': 967.21}
{'loss': 547.0485, 'learning_rate': 1.1088196909886606e-05, 'epoch': 970.49}
{'loss': 543.0346, 'learning_rate': 8.811565208955318e-06, 'epoch': 973.77}
{'loss': 544.5026, 'learning_rate': 6.795742564810637e-06, 'epoch': 977.05}
{'loss': 536.2717, 'learning_rate': 5.040993013137874e-06, 'epoch': 980.33}
{'loss': 545.0736, 'learning_rate': 3.5475463938496875e-06, 'epoch': 983.61}
{'eval_loss': 121697.1875, 'eval_kendalltau': 0.4410160755442272, 'eval_runtime': 24.2793, 'eval_samples_per_second': 5.396, 'eval_steps_per_second': 5.396, 'epoch': 983.61}
{'loss': 536.2384, 'learning_rate': 2.3155983209808275e-06, 'epoch': 986.89}
{'loss': 538.0721, 'learning_rate': 1.345310157066848e-06, 'epoch': 990.16}
{'loss': 554.7467, 'learning_rate': 6.368089920087972e-07, 'epoch': 993.44}
{'loss': 551.9781, 'learning_rate': 1.9018762642653009e-07, 'epoch': 996.72}
{'loss': 531.5496, 'learning_rate': 5.504559503100026e-09, 'epoch': 1000.0}
{'train_runtime': 4148.9913, 'train_samples_per_second': 14.702, 'train_steps_per_second': 14.702, 'train_loss': 683.6661854508196, 'epoch': 1000.0}
***** train metrics *****
  epoch                    =     1000.0
  train_loss               =   683.6662
  train_runtime            = 1:09:08.99
  train_samples_per_second =     14.702
  train_steps_per_second   =     14.702
10/27/2023 18:35:58 - INFO - __main__ -   *** Evaluate ***
***** eval metrics *****
  epoch                   =     1000.0
  eval_kendalltau         =     0.4852
  eval_loss               = 81466.2422
  eval_runtime            = 0:00:24.15
  eval_samples_per_second =      5.423
  eval_steps_per_second   =      5.423
Loading dataset...
Dropout 0.2
Inner Dropout 0.4
Inner Dropout 0.4
Initializing model...
Start training...
{'loss': 1974.1925, 'learning_rate': 0.00011803278688524591, 'epoch': 3.28}
{'loss': 1801.3969, 'learning_rate': 0.0002478688524590164, 'epoch': 6.56}
{'loss': 1652.2378, 'learning_rate': 0.00037901639344262297, 'epoch': 9.84}
{'loss': 1537.42, 'learning_rate': 0.0005101639344262295, 'epoch': 13.11}
{'loss': 1503.5556, 'learning_rate': 0.000641311475409836, 'epoch': 16.39}
{'loss': 1443.7659, 'learning_rate': 0.0007724590163934427, 'epoch': 19.67}
{'loss': 1328.0516, 'learning_rate': 0.0009036065573770492, 'epoch': 22.95}
{'loss': 1236.7328, 'learning_rate': 0.001034754098360656, 'epoch': 26.23}
{'loss': 1163.4171, 'learning_rate': 0.0011659016393442622, 'epoch': 29.51}
{'loss': 1111.7393, 'learning_rate': 0.0012970491803278687, 'epoch': 32.79}
{'eval_loss': 81024.9453125, 'eval_kendalltau': 0.424156373261323, 'eval_runtime': 43.1745, 'eval_samples_per_second': 3.034, 'eval_steps_per_second': 3.034, 'epoch': 32.79}
{'loss': 1072.8448, 'learning_rate': 0.0014281967213114755, 'epoch': 36.07}
{'loss': 1044.4794, 'learning_rate': 0.001559344262295082, 'epoch': 39.34}
{'loss': 1039.1078, 'learning_rate': 0.0016904918032786885, 'epoch': 42.62}
{'loss': 1003.7022, 'learning_rate': 0.0018216393442622952, 'epoch': 45.9}
{'loss': 977.7291, 'learning_rate': 0.0019527868852459017, 'epoch': 49.18}
{'loss': 963.1559, 'learning_rate': 0.0020839344262295082, 'epoch': 52.46}
{'loss': 952.4109, 'learning_rate': 0.0022150819672131145, 'epoch': 55.74}
{'loss': 959.1789, 'learning_rate': 0.0023462295081967213, 'epoch': 59.02}
{'loss': 928.8066, 'learning_rate': 0.002477377049180328, 'epoch': 62.3}
{'loss': 938.9094, 'learning_rate': 0.0026085245901639343, 'epoch': 65.57}
{'eval_loss': 84438.5546875, 'eval_kendalltau': 0.4335512329823757, 'eval_runtime': 32.4459, 'eval_samples_per_second': 4.037, 'eval_steps_per_second': 4.037, 'epoch': 65.57}
{'loss': 904.2571, 'learning_rate': 0.002739672131147541, 'epoch': 68.85}
{'loss': 894.9745, 'learning_rate': 0.0028708196721311478, 'epoch': 72.13}
{'loss': 933.8925, 'learning_rate': 0.003001967213114754, 'epoch': 75.41}
{'loss': 925.6958, 'learning_rate': 0.003133114754098361, 'epoch': 78.69}
{'loss': 894.143, 'learning_rate': 0.0032642622950819675, 'epoch': 81.97}
{'loss': 916.1376, 'learning_rate': 0.003395409836065574, 'epoch': 85.25}
{'loss': 901.158, 'learning_rate': 0.0035265573770491805, 'epoch': 88.52}
{'loss': 913.958, 'learning_rate': 0.003657704918032787, 'epoch': 91.8}
{'loss': 884.5028, 'learning_rate': 0.003788852459016393, 'epoch': 95.08}
{'loss': 856.5993, 'learning_rate': 0.00392, 'epoch': 98.36}
{'eval_loss': 81337.96875, 'eval_kendalltau': 0.45173411277497155, 'eval_runtime': 32.6808, 'eval_samples_per_second': 4.008, 'eval_steps_per_second': 4.008, 'epoch': 98.36}
{'loss': 884.8749, 'learning_rate': 0.003999980077513517, 'epoch': 101.64}
{'loss': 872.8587, 'learning_rate': 0.003999746933015983, 'epoch': 104.92}
{'loss': 868.3539, 'learning_rate': 0.00399925185845583, 'epoch': 108.2}
{'loss': 865.5663, 'learning_rate': 0.003998494918678718, 'epoch': 111.48}
{'loss': 861.8279, 'learning_rate': 0.003997476212829833, 'epoch': 114.75}
{'loss': 856.288, 'learning_rate': 0.003996195874340904, 'epoch': 118.03}
{'loss': 859.3016, 'learning_rate': 0.003994654070912718, 'epoch': 121.31}
{'loss': 836.1952, 'learning_rate': 0.003992851004493165, 'epoch': 124.59}
{'loss': 831.999, 'learning_rate': 0.003990786911250777, 'epoch': 127.87}
{'loss': 824.1966, 'learning_rate': 0.0039884620615437995, 'epoch': 131.15}
{'eval_loss': 87320.75, 'eval_kendalltau': 0.4402990068520755, 'eval_runtime': 32.532, 'eval_samples_per_second': 4.027, 'eval_steps_per_second': 4.027, 'epoch': 131.15}
{'loss': 822.0899, 'learning_rate': 0.0039858767598847785, 'epoch': 134.43}
{'loss': 809.8127, 'learning_rate': 0.003983031344900675, 'epoch': 137.7}
{'loss': 815.7625, 'learning_rate': 0.003979926189288508, 'epoch': 140.98}
{'loss': 805.462, 'learning_rate': 0.003976561699766547, 'epoch': 144.26}
{'loss': 795.3669, 'learning_rate': 0.0039729383170210245, 'epoch': 147.54}
{'loss': 791.9701, 'learning_rate': 0.0039690565156484305, 'epoch': 150.82}
{'loss': 796.6932, 'learning_rate': 0.003964916804093338, 'epoch': 154.1}
{'loss': 813.2203, 'learning_rate': 0.0039605197245818095, 'epoch': 157.38}
{'loss': 784.5507, 'learning_rate': 0.003955865853050376, 'epoch': 160.66}
{'loss': 784.639, 'learning_rate': 0.003950955799070601, 'epoch': 163.93}
{'eval_loss': 86263.5390625, 'eval_kendalltau': 0.4558165898317168, 'eval_runtime': 33.3338, 'eval_samples_per_second': 3.93, 'eval_steps_per_second': 3.93, 'epoch': 163.93}
{'loss': 787.55, 'learning_rate': 0.003945790205769234, 'epoch': 167.21}
{'loss': 781.2377, 'learning_rate': 0.003940369749743976, 'epoch': 170.49}
{'loss': 792.0757, 'learning_rate': 0.003934695140974855, 'epoch': 173.77}
{'loss': 777.6118, 'learning_rate': 0.003928767122731236, 'epoch': 177.05}
{'loss': 772.9418, 'learning_rate': 0.0039225864714744615, 'epoch': 180.33}
{'loss': 775.8112, 'learning_rate': 0.003916153996756153, 'epoch': 183.61}
{'loss': 766.8373, 'learning_rate': 0.0039094705411121715, 'epoch': 186.89}
{'loss': 777.4578, 'learning_rate': 0.0039025369799522637, 'epoch': 190.16}
{'loss': 767.0013, 'learning_rate': 0.0038953542214453982, 'epoch': 193.44}
{'loss': 756.9557, 'learning_rate': 0.003887923206400811, 'epoch': 196.72}
{'eval_loss': 90482.140625, 'eval_kendalltau': 0.4651806355867409, 'eval_runtime': 32.6396, 'eval_samples_per_second': 4.014, 'eval_steps_per_second': 4.014, 'epoch': 196.72}
{'loss': 775.8338, 'learning_rate': 0.003880244908144779, 'epoch': 200.0}
{'loss': 760.5167, 'learning_rate': 0.0038723203323931302, 'epoch': 203.28}
{'loss': 746.0518, 'learning_rate': 0.003864150517119514, 'epoch': 206.56}
{'loss': 768.6402, 'learning_rate': 0.003855736532419447, 'epoch': 209.84}
{'loss': 759.107, 'learning_rate': 0.003847079480370148, 'epoch': 213.11}
{'loss': 747.0876, 'learning_rate': 0.003838180494886189, 'epoch': 216.39}
{'loss': 754.3334, 'learning_rate': 0.0038290870372803, 'epoch': 219.67}
{'loss': 733.5085, 'learning_rate': 0.003819708908096978, 'epoch': 222.95}
{'loss': 765.6739, 'learning_rate': 0.0038100924305204775, 'epoch': 226.23}
{'loss': 744.3923, 'learning_rate': 0.003800238864132465, 'epoch': 229.51}
{'eval_loss': 88813.171875, 'eval_kendalltau': 0.4627812455933083, 'eval_runtime': 32.3644, 'eval_samples_per_second': 4.048, 'eval_steps_per_second': 4.048, 'epoch': 229.51}
{'loss': 737.0658, 'learning_rate': 0.0037901494995688794, 'epoch': 232.79}
{'loss': 723.3523, 'learning_rate': 0.003779825658350884, 'epoch': 236.07}
{'loss': 745.2632, 'learning_rate': 0.003769268692711769, 'epoch': 239.34}
{'loss': 737.9895, 'learning_rate': 0.0037584799854198376, 'epoch': 242.62}
{'loss': 727.4326, 'learning_rate': 0.0037474609495972843, 'epoch': 245.9}
{'loss': 716.0909, 'learning_rate': 0.003736213028535105, 'epoch': 249.18}
{'loss': 707.5084, 'learning_rate': 0.0037247376955040538, 'epoch': 252.46}
{'loss': 736.6354, 'learning_rate': 0.0037130364535616655, 'epoch': 255.74}
{'loss': 717.665, 'learning_rate': 0.003701110835355389, 'epoch': 259.02}
{'loss': 714.8188, 'learning_rate': 0.0036889624029218374, 'epoch': 262.3}
{'eval_loss': 79844.3203125, 'eval_kendalltau': 0.4825079804265294, 'eval_runtime': 32.4913, 'eval_samples_per_second': 4.032, 'eval_steps_per_second': 4.032, 'epoch': 262.3}
{'loss': 734.674, 'learning_rate': 0.0036766551433834926, 'epoch': 265.57}
{'loss': 707.7775, 'learning_rate': 0.003664066979071196, 'epoch': 268.85}
{'loss': 731.9387, 'learning_rate': 0.0036512608525953705, 'epoch': 272.13}
{'loss': 724.9786, 'learning_rate': 0.003638238441323013, 'epoch': 275.41}
{'loss': 699.7752, 'learning_rate': 0.0036250014509504524, 'epoch': 278.69}
{'loss': 696.807, 'learning_rate': 0.0036115516152799305, 'epoch': 281.97}
{'loss': 710.6936, 'learning_rate': 0.0035978906959925087, 'epoch': 285.25}
{'loss': 709.8383, 'learning_rate': 0.0035840204824173203, 'epoch': 288.52}
{'loss': 706.9122, 'learning_rate': 0.0035699427912971975, 'epoch': 291.8}
{'loss': 719.9252, 'learning_rate': 0.003555659466550717, 'epoch': 295.08}
{'eval_loss': 84513.1875, 'eval_kendalltau': 0.47808741467459476, 'eval_runtime': 32.6904, 'eval_samples_per_second': 4.007, 'eval_steps_per_second': 4.007, 'epoch': 295.08}
{'loss': 704.1684, 'learning_rate': 0.0035411723790306775, 'epoch': 298.36}
{'loss': 711.4116, 'learning_rate': 0.0035264834262790515, 'epoch': 301.64}
{'loss': 703.5972, 'learning_rate': 0.0035115945322784442, 'epoch': 304.92}
{'loss': 702.427, 'learning_rate': 0.0034965076472000876, 'epoch': 308.2}
{'loss': 710.1138, 'learning_rate': 0.003481301645935193, 'epoch': 311.48}
{'loss': 702.6757, 'learning_rate': 0.0034658256977333534, 'epoch': 314.75}
{'loss': 724.9494, 'learning_rate': 0.0034501577533291657, 'epoch': 318.03}
{'loss': 691.788, 'learning_rate': 0.0034342998649351327, 'epoch': 321.31}
{'loss': 676.3802, 'learning_rate': 0.003418254109642926, 'epoch': 324.59}
{'loss': 676.3221, 'learning_rate': 0.0034020225891513247, 'epoch': 327.87}
{'eval_loss': 88812.3046875, 'eval_kendalltau': 0.48573536873555895, 'eval_runtime': 32.7204, 'eval_samples_per_second': 4.004, 'eval_steps_per_second': 4.004, 'epoch': 327.87}
{'loss': 688.5894, 'learning_rate': 0.003385607429490934, 'epoch': 331.15}
{'loss': 667.447, 'learning_rate': 0.0033690107807457085, 'epoch': 334.43}
{'loss': 706.4966, 'learning_rate': 0.003352234816771337, 'epoch': 337.7}
{'loss': 689.1716, 'learning_rate': 0.0033352817349105042, 'epoch': 340.98}
{'loss': 684.0415, 'learning_rate': 0.0033181537557050796, 'epoch': 344.26}
{'loss': 689.494, 'learning_rate': 0.003300940051508159, 'epoch': 347.54}
{'loss': 665.4809, 'learning_rate': 0.0032834698768439193, 'epoch': 350.82}
{'loss': 681.8813, 'learning_rate': 0.0032658315912354094, 'epoch': 354.1}
{'loss': 679.4034, 'learning_rate': 0.003248027504973584, 'epoch': 357.38}
{'loss': 672.0871, 'learning_rate': 0.0032300599500662357, 'epoch': 360.66}
{'eval_loss': 87913.390625, 'eval_kendalltau': 0.47535881793351364, 'eval_runtime': 32.3827, 'eval_samples_per_second': 4.045, 'eval_steps_per_second': 4.045, 'epoch': 360.66}
{'loss': 684.1223, 'learning_rate': 0.003211931279932542, 'epoch': 363.93}
{'loss': 660.0195, 'learning_rate': 0.0031936438690948112, 'epoch': 367.21}
{'loss': 673.7355, 'learning_rate': 0.003175200112867463, 'epoch': 370.49}
{'loss': 665.3156, 'learning_rate': 0.0031566024270432893, 'epoch': 373.77}
{'loss': 673.5697, 'learning_rate': 0.0031378532475770243, 'epoch': 377.05}
{'loss': 670.0409, 'learning_rate': 0.003118955030266286, 'epoch': 380.33}
{'loss': 663.2499, 'learning_rate': 0.003099910250429906, 'epoch': 383.61}
{'loss': 671.1695, 'learning_rate': 0.0030807214025837127, 'epoch': 386.89}
{'loss': 673.2813, 'learning_rate': 0.003061391000113791, 'epoch': 390.16}
{'loss': 663.8327, 'learning_rate': 0.003041921574947281, 'epoch': 393.44}
{'eval_loss': 99877.8359375, 'eval_kendalltau': 0.45465974117212465, 'eval_runtime': 32.5274, 'eval_samples_per_second': 4.027, 'eval_steps_per_second': 4.027, 'epoch': 393.44}
{'loss': 653.1538, 'learning_rate': 0.0030223156772207363, 'epoch': 396.72}
{'loss': 672.7426, 'learning_rate': 0.003002575874946105, 'epoch': 400.0}
{'loss': 661.5016, 'learning_rate': 0.0029827047536743704, 'epoch': 403.28}
{'loss': 650.7815, 'learning_rate': 0.002962704916156886, 'epoch': 406.56}
{'loss': 672.4209, 'learning_rate': 0.0029425789820044677, 'epoch': 409.84}
{'loss': 634.732, 'learning_rate': 0.0029223295873442696, 'epoch': 413.11}
{'loss': 649.6987, 'learning_rate': 0.0029019593844745025, 'epoch': 416.39}
{'loss': 659.5372, 'learning_rate': 0.00288147104151703, 'epoch': 419.67}
{'loss': 643.4603, 'learning_rate': 0.0028608672420678927, 'epoch': 422.95}
{'loss': 638.7529, 'learning_rate': 0.0028401506848458103, 'epoch': 426.23}
{'eval_loss': 92267.765625, 'eval_kendalltau': 0.4747977920473058, 'eval_runtime': 32.3947, 'eval_samples_per_second': 4.044, 'eval_steps_per_second': 4.044, 'epoch': 426.23}
{'loss': 649.5616, 'learning_rate': 0.0028195328851276847, 'epoch': 429.51}
{'loss': 636.3862, 'learning_rate': 0.0027986000268514924, 'epoch': 432.79}
{'loss': 645.8549, 'learning_rate': 0.0027775625666621347, 'epoch': 436.07}
{'loss': 643.0509, 'learning_rate': 0.0027564232600799095, 'epoch': 439.34}
{'loss': 647.9418, 'learning_rate': 0.0027351848759651176, 'epoch': 442.62}
{'loss': 644.6273, 'learning_rate': 0.002713850196155397, 'epoch': 445.9}
{'loss': 650.9602, 'learning_rate': 0.002692422015101346, 'epoch': 449.18}
{'loss': 637.1159, 'learning_rate': 0.00267090313950051, 'epoch': 452.46}
{'loss': 643.167, 'learning_rate': 0.0026492963879297506, 'epoch': 455.74}
{'loss': 631.1042, 'learning_rate': 0.002627604590476064, 'epoch': 459.02}
{'eval_loss': 92979.265625, 'eval_kendalltau': 0.4755637385833231, 'eval_runtime': 32.655, 'eval_samples_per_second': 4.012, 'eval_steps_per_second': 4.012, 'epoch': 459.02}
{'loss': 653.8809, 'learning_rate': 0.0026058305883658933, 'epoch': 462.3}
{'loss': 627.3513, 'learning_rate': 0.0025839772335929795, 'epoch': 465.57}
{'loss': 665.4098, 'learning_rate': 0.002562047388544802, 'epoch': 468.85}
{'loss': 617.7957, 'learning_rate': 0.0025400439256276605, 'epoch': 472.13}
{'loss': 638.6294, 'learning_rate': 0.00251796972689044, 'epoch': 475.41}
{'loss': 628.791, 'learning_rate': 0.0024958276836471176, 'epoch': 478.69}
{'loss': 637.344, 'learning_rate': 0.0024736206960980518, 'epoch': 481.97}
{'loss': 634.029, 'learning_rate': 0.0024513516729501115, 'epoch': 485.25}
{'loss': 623.0371, 'learning_rate': 0.0024291353139685177, 'epoch': 488.52}
{'loss': 628.1358, 'learning_rate': 0.0024067512515472084, 'epoch': 491.8}
{'eval_loss': 89200.4921875, 'eval_kendalltau': 0.476037127537444, 'eval_runtime': 32.3996, 'eval_samples_per_second': 4.043, 'eval_steps_per_second': 4.043, 'epoch': 491.8}
{'loss': 633.5186, 'learning_rate': 0.002384313912194188, 'epoch': 495.08}
{'loss': 636.8379, 'learning_rate': 0.0023618262347881746, 'epoch': 498.36}
{'loss': 631.5182, 'learning_rate': 0.002339291164801245, 'epoch': 501.64}
